"ID","age","race","gender","know","lang","item","response","task"
"220A",33,"White","female","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"220A",33,"White","female","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"220A",33,"White","female","Knowledgeable","Specific","q_flex1",0,"flexibility"
"220A",33,"White","female","Knowledgeable","Specific","q_flex2",0,"flexibility"
"220A",33,"White","female","Knowledgeable","Specific","q_flex3",0,"flexibility"
"220A",33,"White","female","Knowledgeable","Specific","q_cat1",0,"category"
"220A",33,"White","female","Knowledgeable","Specific","q_cat2",NA,"category"
"220A",33,"White","female","Knowledgeable","Specific","q_cat3",0,"category"
"220A",33,"White","female","Knowledgeable","Specific","q_homo1",1,"homogeneity"
"220A",33,"White","female","Knowledgeable","Specific","q_homo2",1,"homogeneity"
"22A",31,"White","male","Knowledgeable","Specific","K_Check1",1,"know_check"
"22A",31,"White","male","Knowledgeable","Specific","K_Check2",1,"know_check"
"22A",31,"White","male","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"22A",31,"White","male","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"22A",31,"White","male","Knowledgeable","Specific","q_flex1",0,"flexibility"
"22A",31,"White","male","Knowledgeable","Specific","q_flex2",1,"flexibility"
"22A",31,"White","male","Knowledgeable","Specific","q_flex3",1,"flexibility"
"22A",31,"White","male","Knowledgeable","Specific","q_cat1",0,"category"
"22A",31,"White","male","Knowledgeable","Specific","q_cat2",NA,"category"
"22A",31,"White","male","Knowledgeable","Specific","q_cat3",1,"category"
"22A",31,"White","male","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"22A",31,"White","male","Knowledgeable","Specific","q_homo2",3,"homogeneity"
"23A",25,"White","male","Knowledgeable","Generic","K_Check1",1,"know_check"
"23A",25,"White","male","Knowledgeable","Generic","K_Check2",1,"know_check"
"23A",25,"White","male","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"23A",25,"White","male","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"23A",25,"White","male","Knowledgeable","Generic","q_flex1",1,"flexibility"
"23A",25,"White","male","Knowledgeable","Generic","q_flex2",1,"flexibility"
"23A",25,"White","male","Knowledgeable","Generic","q_flex3",1,"flexibility"
"23A",25,"White","male","Knowledgeable","Generic","q_cat1",0,"category"
"23A",25,"White","male","Knowledgeable","Generic","q_cat2",0,"category"
"23A",25,"White","male","Knowledgeable","Generic","q_cat3",1,"category"
"23A",25,"White","male","Knowledgeable","Generic","q_homo1",4,"homogeneity"
"23A",25,"White","male","Knowledgeable","Generic","q_homo2",3,"homogeneity"
"24A",28,"White","female","Knowledgeable","Specific","K_Check1",1,"know_check"
"24A",28,"White","female","Knowledgeable","Specific","K_Check2",1,"know_check"
"24A",28,"White","female","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"24A",28,"White","female","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"24A",28,"White","female","Knowledgeable","Specific","q_flex1",0,"flexibility"
"24A",28,"White","female","Knowledgeable","Specific","q_flex2",0,"flexibility"
"24A",28,"White","female","Knowledgeable","Specific","q_flex3",0,"flexibility"
"24A",28,"White","female","Knowledgeable","Specific","q_cat1",0,"category"
"24A",28,"White","female","Knowledgeable","Specific","q_cat2",1,"category"
"24A",28,"White","female","Knowledgeable","Specific","q_cat3",1,"category"
"24A",28,"White","female","Knowledgeable","Specific","q_homo1",4,"homogeneity"
"24A",28,"White","female","Knowledgeable","Specific","q_homo2",4,"homogeneity"
"25A",31,"White","male","Knowledgeable","Specific","K_Check1",1,"know_check"
"25A",31,"White","male","Knowledgeable","Specific","K_Check2",1,"know_check"
"25A",31,"White","male","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"25A",31,"White","male","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"25A",31,"White","male","Knowledgeable","Specific","q_flex1",0,"flexibility"
"25A",31,"White","male","Knowledgeable","Specific","q_flex2",1,"flexibility"
"25A",31,"White","male","Knowledgeable","Specific","q_flex3",1,"flexibility"
"25A",31,"White","male","Knowledgeable","Specific","q_cat1",0,"category"
"25A",31,"White","male","Knowledgeable","Specific","q_cat2",1,"category"
"25A",31,"White","male","Knowledgeable","Specific","q_cat3",1,"category"
"25A",31,"White","male","Knowledgeable","Specific","q_homo1",2,"homogeneity"
"25A",31,"White","male","Knowledgeable","Specific","q_homo2",3,"homogeneity"
"26A",44,"","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"26A",44,"","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"26A",44,"","female","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"26A",44,"","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"26A",44,"","female","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"26A",44,"","female","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"26A",44,"","female","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"26A",44,"","female","Unknowledgeable","Generic","q_cat1",0,"category"
"26A",44,"","female","Unknowledgeable","Generic","q_cat2",1,"category"
"26A",44,"","female","Unknowledgeable","Generic","q_cat3",0,"category"
"26A",44,"","female","Unknowledgeable","Generic","q_homo1",NA,"homogeneity"
"26A",44,"","female","Unknowledgeable","Generic","q_homo2",1,"homogeneity"
"27A",35,"White","male","Knowledgeable","Specific","K_Check1",1,"know_check"
"27A",35,"White","male","Knowledgeable","Specific","K_Check2",1,"know_check"
"27A",35,"White","male","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"27A",35,"White","male","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"27A",35,"White","male","Knowledgeable","Specific","q_flex1",0,"flexibility"
"27A",35,"White","male","Knowledgeable","Specific","q_flex2",1,"flexibility"
"27A",35,"White","male","Knowledgeable","Specific","q_flex3",0,"flexibility"
"27A",35,"White","male","Knowledgeable","Specific","q_cat1",0,"category"
"27A",35,"White","male","Knowledgeable","Specific","q_cat2",0,"category"
"27A",35,"White","male","Knowledgeable","Specific","q_cat3",1,"category"
"27A",35,"White","male","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"27A",35,"White","male","Knowledgeable","Specific","q_homo2",3,"homogeneity"
"28A",24,"White","male","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"28A",24,"White","male","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"28A",24,"White","male","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"28A",24,"White","male","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"28A",24,"White","male","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"28A",24,"White","male","Unknowledgeable","Specific","q_flex2",0,"flexibility"
"28A",24,"White","male","Unknowledgeable","Specific","q_flex3",1,"flexibility"
"28A",24,"White","male","Unknowledgeable","Specific","q_cat1",1,"category"
"28A",24,"White","male","Unknowledgeable","Specific","q_cat2",NA,"category"
"28A",24,"White","male","Unknowledgeable","Specific","q_cat3",0,"category"
"28A",24,"White","male","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"28A",24,"White","male","Unknowledgeable","Specific","q_homo2",3,"homogeneity"
"29A",38,"White","male","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"29A",38,"White","male","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"29A",38,"White","male","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"29A",38,"White","male","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"29A",38,"White","male","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"29A",38,"White","male","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"29A",38,"White","male","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"29A",38,"White","male","Unknowledgeable","Generic","q_cat1",1,"category"
"29A",38,"White","male","Unknowledgeable","Generic","q_cat2",0,"category"
"29A",38,"White","male","Unknowledgeable","Generic","q_cat3",0,"category"
"29A",38,"White","male","Unknowledgeable","Generic","q_homo1",4,"homogeneity"
"29A",38,"White","male","Unknowledgeable","Generic","q_homo2",2,"homogeneity"
"2A",36,"Asian","male","Knowledgeable","Generic","K_Check1",1,"know_check"
"2A",36,"Asian","male","Knowledgeable","Generic","K_Check2",1,"know_check"
"2A",36,"Asian","male","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"2A",36,"Asian","male","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"2A",36,"Asian","male","Knowledgeable","Generic","q_flex1",0,"flexibility"
"2A",36,"Asian","male","Knowledgeable","Generic","q_flex2",0,"flexibility"
"2A",36,"Asian","male","Knowledgeable","Generic","q_flex3",1,"flexibility"
"2A",36,"Asian","male","Knowledgeable","Generic","q_cat1",1,"category"
"2A",36,"Asian","male","Knowledgeable","Generic","q_cat2",1,"category"
"2A",36,"Asian","male","Knowledgeable","Generic","q_cat3",1,"category"
"2A",36,"Asian","male","Knowledgeable","Generic","q_homo1",5,"homogeneity"
"2A",36,"Asian","male","Knowledgeable","Generic","q_homo2",5,"homogeneity"
"30A",46,"White","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"30A",46,"White","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"30A",46,"White","female","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"30A",46,"White","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"30A",46,"White","female","Unknowledgeable","Generic","q_flex1",1,"flexibility"
"30A",46,"White","female","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"30A",46,"White","female","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"30A",46,"White","female","Unknowledgeable","Generic","q_cat1",0,"category"
"30A",46,"White","female","Unknowledgeable","Generic","q_cat2",1,"category"
"30A",46,"White","female","Unknowledgeable","Generic","q_cat3",NA,"category"
"30A",46,"White","female","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"30A",46,"White","female","Unknowledgeable","Generic","q_homo2",2,"homogeneity"
"31A",62,"White","male","Knowledgeable","Generic","K_Check1",1,"know_check"
"31A",62,"White","male","Knowledgeable","Generic","K_Check2",1,"know_check"
"31A",62,"White","male","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"31A",62,"White","male","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"31A",62,"White","male","Knowledgeable","Generic","q_flex1",1,"flexibility"
"31A",62,"White","male","Knowledgeable","Generic","q_flex2",1,"flexibility"
"31A",62,"White","male","Knowledgeable","Generic","q_flex3",1,"flexibility"
"31A",62,"White","male","Knowledgeable","Generic","q_cat1",0,"category"
"31A",62,"White","male","Knowledgeable","Generic","q_cat2",1,"category"
"31A",62,"White","male","Knowledgeable","Generic","q_cat3",1,"category"
"31A",62,"White","male","Knowledgeable","Generic","q_homo1",5,"homogeneity"
"31A",62,"White","male","Knowledgeable","Generic","q_homo2",5,"homogeneity"
"32A",53,"White","female","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"32A",53,"White","female","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"32A",53,"White","female","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"32A",53,"White","female","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"32A",53,"White","female","Unknowledgeable","Specific","q_flex1",1,"flexibility"
"32A",53,"White","female","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"32A",53,"White","female","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"32A",53,"White","female","Unknowledgeable","Specific","q_cat1",1,"category"
"32A",53,"White","female","Unknowledgeable","Specific","q_cat2",1,"category"
"32A",53,"White","female","Unknowledgeable","Specific","q_cat3",1,"category"
"32A",53,"White","female","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"32A",53,"White","female","Unknowledgeable","Specific","q_homo2",4,"homogeneity"
"33A",40,"White","female","Knowledgeable","Generic","K_Check1",1,"know_check"
"33A",40,"White","female","Knowledgeable","Generic","K_Check2",1,"know_check"
"33A",40,"White","female","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"33A",40,"White","female","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"33A",40,"White","female","Knowledgeable","Generic","q_flex1",0,"flexibility"
"33A",40,"White","female","Knowledgeable","Generic","q_flex2",1,"flexibility"
"33A",40,"White","female","Knowledgeable","Generic","q_flex3",1,"flexibility"
"33A",40,"White","female","Knowledgeable","Generic","q_cat1",0,"category"
"33A",40,"White","female","Knowledgeable","Generic","q_cat2",1,"category"
"33A",40,"White","female","Knowledgeable","Generic","q_cat3",1,"category"
"33A",40,"White","female","Knowledgeable","Generic","q_homo1",3,"homogeneity"
"33A",40,"White","female","Knowledgeable","Generic","q_homo2",4,"homogeneity"
"34A",37,"White","female","Knowledgeable","Generic","K_Check1",1,"know_check"
"34A",37,"White","female","Knowledgeable","Generic","K_Check2",1,"know_check"
"34A",37,"White","female","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"34A",37,"White","female","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"34A",37,"White","female","Knowledgeable","Generic","q_flex1",0,"flexibility"
"34A",37,"White","female","Knowledgeable","Generic","q_flex2",1,"flexibility"
"34A",37,"White","female","Knowledgeable","Generic","q_flex3",1,"flexibility"
"34A",37,"White","female","Knowledgeable","Generic","q_cat1",0,"category"
"34A",37,"White","female","Knowledgeable","Generic","q_cat2",1,"category"
"34A",37,"White","female","Knowledgeable","Generic","q_cat3",1,"category"
"34A",37,"White","female","Knowledgeable","Generic","q_homo1",5,"homogeneity"
"34A",37,"White","female","Knowledgeable","Generic","q_homo2",5,"homogeneity"
"35A",35,"White","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"35A",35,"White","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"35A",35,"White","female","Unknowledgeable","Generic","U_Check1",0,"unknow_check"
"35A",35,"White","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"35A",35,"White","female","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"35A",35,"White","female","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"35A",35,"White","female","Unknowledgeable","Generic","q_flex3",1,"flexibility"
"35A",35,"White","female","Unknowledgeable","Generic","q_cat1",1,"category"
"35A",35,"White","female","Unknowledgeable","Generic","q_cat2",NA,"category"
"35A",35,"White","female","Unknowledgeable","Generic","q_cat3",NA,"category"
"35A",35,"White","female","Unknowledgeable","Generic","q_homo1",4,"homogeneity"
"35A",35,"White","female","Unknowledgeable","Generic","q_homo2",5,"homogeneity"
"36A",52,"White","male","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"36A",52,"White","male","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"36A",52,"White","male","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"36A",52,"White","male","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"36A",52,"White","male","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"36A",52,"White","male","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"36A",52,"White","male","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"36A",52,"White","male","Unknowledgeable","Generic","q_cat1",1,"category"
"36A",52,"White","male","Unknowledgeable","Generic","q_cat2",1,"category"
"36A",52,"White","male","Unknowledgeable","Generic","q_cat3",1,"category"
"36A",52,"White","male","Unknowledgeable","Generic","q_homo1",5,"homogeneity"
"36A",52,"White","male","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"37A",38,"White","male","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"37A",38,"White","male","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"37A",38,"White","male","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"37A",38,"White","male","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"37A",38,"White","male","Unknowledgeable","Specific","q_flex1",1,"flexibility"
